,DATE,TIME,OPEN,HIGH,LOW,CLOSE,TICKVOL,VOL,SPREAD,DATETIME
0,2020.06.27,11:40:00,213500,220000,213500,220000,3283,518553,0,2020-06-27 11:40:00
1,2020.06.27,11:41:00,220000,230000,219900,230000,1204,113414,10,2020-06-27 11:41:00
2,2020.06.27,11:42:00,230000,230000,215000,215500,1226,111133,10,2020-06-27 11:42:00
3,2020.06.27,11:43:00,215000,216000,213500,214990,1232,121177,10,2020-06-27 11:43:00
4,2020.06.27,11:44:00,214500,215000,214000,214500,1156,97169,10,2020-06-27 11:44:00
5,2020.06.27,11:45:00,214500,214900,214100,214120,1181,100133,10,2020-06-27 11:45:00
6,2020.06.27,11:46:00,214110,214500,214110,214220,1502,126249,10,2020-06-27 11:46:00
7,2020.06.27,11:47:00,214370,214800,214200,214600,1395,115140,10,2020-06-27 11:47:00
8,2020.06.27,11:48:00,214600,215450,214500,215200,1324,106595,10,2020-06-27 11:48:00
9,2020.06.27,11:49:00,215100,220000,215100,220000,949,76126,10,2020-06-27 11:49:00
10,2020.06.27,11:50:00,220000,222200,218000,222000,1572,123550,10,2020-06-27 11:50:00
11,2020.06.27,11:51:00,222000,224180,222000,223500,1104,88150,10,2020-06-27 11:51:00
12,2020.06.27,11:52:00,223000,223800,222200,223100,1400,132659,10,2020-06-27 11:52:00
13,2020.06.27,11:53:00,222550,223480,222000,223000,1190,88265,10,2020-06-27 11:53:00
14,2020.06.27,11:54:00,222600,223300,222500,222500,1361,105650,10,2020-06-27 11:54:00
15,2020.06.27,11:55:00,222600,223000,222500,223000,1119,92223,10,2020-06-27 11:55:00
16,2020.06.27,11:56:00,223000,223000,222580,223000,1052,107247,10,2020-06-27 11:56:00
17,2020.06.27,11:57:00,222800,223060,222710,223050,1032,89153,10,2020-06-27 11:57:00
18,2020.06.27,11:58:00,223050,223300,223000,223290,836,73673,10,2020-06-27 11:58:00
19,2020.06.27,11:59:00,223290,224180,223290,224180,862,87059,10,2020-06-27 11:59:00
20,2020.06.27,12:00:00,224100,224180,224000,224180,934,130512,10,2020-06-27 12:00:00
21,2020.06.27,12:01:00,224180,225000,224120,224990,968,83914,10,2020-06-27 12:01:00
22,2020.06.27,12:02:00,225000,227500,224510,227000,1308,204955,10,2020-06-27 12:02:00
23,2020.06.27,12:03:00,227000,228000,225000,227800,1073,101723,10,2020-06-27 12:03:00
24,2020.06.27,12:04:00,228000,229000,227700,229000,1131,107380,10,2020-06-27 12:04:00
25,2020.06.27,12:05:00,229000,230000,228900,230000,1049,80416,10,2020-06-27 12:05:00
26,2020.06.27,12:06:00,229990,230300,229900,230300,2033,178058,10,2020-06-27 12:06:00
27,2020.06.27,12:07:00,230300,234000,230000,234000,869,70083,10,2020-06-27 12:07:00
28,2020.06.27,12:08:00,234000,237000,233440,237000,1418,120900,10,2020-06-27 12:08:00
29,2020.06.27,12:09:00,236900,242900,235300,241000,1698,135048,10,2020-06-27 12:09:00
30,2020.06.27,12:10:00,242000,249900,240590,249890,1231,101414,10,2020-06-27 12:10:00
31,2020.06.27,12:11:00,249900,250000,249000,249890,2671,216709,10,2020-06-27 12:11:00
32,2020.06.27,12:12:00,249890,250000,240590,241000,1602,126559,10,2020-06-27 12:12:00
33,2020.06.27,12:13:00,241000,242000,233000,233000,1707,153797,10,2020-06-27 12:13:00
34,2020.06.27,12:14:00,233000,233500,229190,229800,1554,109908,10,2020-06-27 12:14:00
35,2020.06.27,12:15:00,229800,229950,227360,227500,1211,88246,10,2020-06-27 12:15:00
36,2020.06.27,12:16:00,227500,227900,225610,226100,1212,96760,10,2020-06-27 12:16:00
37,2020.06.27,12:17:00,226900,227800,226000,227500,1325,104248,10,2020-06-27 12:17:00
38,2020.06.27,12:18:00,227500,232000,227120,230010,1017,102468,10,2020-06-27 12:18:00
39,2020.06.27,12:19:00,232000,234000,230000,233700,981,72308,10,2020-06-27 12:19:00
40,2020.06.27,12:20:00,234000,237000,233500,235500,966,71625,10,2020-06-27 12:20:00
41,2020.06.27,12:21:00,236000,239900,235000,239000,808,63169,50,2020-06-27 12:21:00
42,2020.06.27,12:22:00,239790,239990,239000,239500,995,66731,10,2020-06-27 12:22:00
43,2020.06.27,12:23:00,239000,239500,237000,237000,914,66925,10,2020-06-27 12:23:00
44,2020.06.27,12:24:00,237000,240000,237000,237000,1889,294617,10,2020-06-27 12:24:00
45,2020.06.27,12:25:00,237010,238000,237000,237300,798,82754,10,2020-06-27 12:25:00
46,2020.06.27,12:26:00,237000,237400,237000,237000,1348,103378,10,2020-06-27 12:26:00
47,2020.06.27,12:27:00,237200,237200,236600,236600,904,68888,10,2020-06-27 12:27:00
48,2020.06.27,12:28:00,236900,236900,236600,236700,741,63551,10,2020-06-27 12:28:00
49,2020.06.27,12:29:00,236600,236790,236600,236600,1126,83180,10,2020-06-27 12:29:00
50,2020.06.27,12:30:00,236600,236700,236500,236500,768,53018,10,2020-06-27 12:30:00
51,2020.06.27,12:31:00,236500,236500,236000,236000,516,39025,10,2020-06-27 12:31:00
52,2020.06.27,12:32:00,236000,236200,235000,235800,719,48237,10,2020-06-27 12:32:00
53,2020.06.27,12:33:00,235700,235800,234000,234500,683,45241,10,2020-06-27 12:33:00
54,2020.06.27,12:34:00,234400,234500,233000,233100,596,42335,10,2020-06-27 12:34:00
55,2020.06.27,12:35:00,233000,233200,230300,230300,622,42209,20,2020-06-27 12:35:00
56,2020.06.27,12:36:00,230300,233000,230000,230000,750,65048,10,2020-06-27 12:36:00
57,2020.06.27,12:37:00,230000,230200,230000,230010,696,47471,10,2020-06-27 12:37:00
58,2020.06.27,12:38:00,230100,230120,230000,230100,702,47126,10,2020-06-27 12:38:00
59,2020.06.27,12:39:00,230100,230190,230010,230100,607,42806,10,2020-06-27 12:39:00
60,2020.06.27,12:40:00,230100,230100,230020,230050,606,43117,10,2020-06-27 12:40:00
61,2020.06.27,12:41:00,230100,230230,230020,230130,890,67471,10,2020-06-27 12:41:00
62,2020.06.27,12:42:00,230200,230700,230100,230200,677,50004,10,2020-06-27 12:42:00
63,2020.06.27,12:43:00,230300,231500,230150,231000,738,55723,10,2020-06-27 12:43:00
64,2020.06.27,12:44:00,231000,232000,231000,232000,524,42382,50,2020-06-27 12:44:00
65,2020.06.27,12:45:00,231900,233000,231800,232500,600,44051,10,2020-06-27 12:45:00
66,2020.06.27,12:46:00,232500,233020,232440,233000,630,46614,10,2020-06-27 12:46:00
67,2020.06.27,12:47:00,233000,233000,232500,232900,600,42804,10,2020-06-27 12:47:00
68,2020.06.27,12:48:00,232600,232900,232500,232550,611,41758,10,2020-06-27 12:48:00
69,2020.06.27,12:49:00,232700,232890,232500,232600,678,46169,10,2020-06-27 12:49:00
70,2020.06.27,12:50:00,232600,232600,232500,232520,764,55086,10,2020-06-27 12:50:00
71,2020.06.27,12:51:00,232500,232560,232500,232540,712,50443,10,2020-06-27 12:51:00
72,2020.06.27,12:52:00,232540,233000,232480,232490,1236,114361,10,2020-06-27 12:52:00
73,2020.06.27,12:53:00,232490,233000,232480,232500,811,60064,10,2020-06-27 12:53:00
74,2020.06.27,12:54:00,232510,233000,232500,232990,684,53155,10,2020-06-27 12:54:00
75,2020.06.27,12:55:00,232990,233020,232500,233000,856,82204,10,2020-06-27 12:55:00
76,2020.06.27,12:56:00,233000,233020,232600,233000,656,59770,10,2020-06-27 12:56:00
77,2020.06.27,12:57:00,233010,233050,233000,233000,680,59997,10,2020-06-27 12:57:00
78,2020.06.27,12:58:00,233020,233150,233000,233100,720,65159,10,2020-06-27 12:58:00
79,2020.06.27,12:59:00,233160,234500,233100,234000,912,89144,0,2020-06-27 12:59:00
80,2020.06.28,09:07:00,240610,245000,240160,242000,2391,360130,0,2020-06-28 09:07:00
81,2020.06.28,09:08:00,242000,249900,240950,244670,379,38281,10,2020-06-28 09:08:00
82,2020.06.28,09:09:00,245000,249490,244550,248100,483,68257,10,2020-06-28 09:09:00
83,2020.06.28,09:10:00,248100,250000,248100,249990,957,123927,10,2020-06-28 09:10:00
84,2020.06.28,09:11:00,249910,250000,249500,249910,877,124879,10,2020-06-28 09:11:00
85,2020.06.28,09:12:00,249910,250000,249000,249500,670,73849,10,2020-06-28 09:12:00
86,2020.06.28,09:13:00,249100,249600,248200,248800,683,96592,50,2020-06-28 09:13:00
87,2020.06.28,09:14:00,248500,249000,248100,248200,552,56299,10,2020-06-28 09:14:00
88,2020.06.28,09:15:00,248200,248500,247000,247560,608,65069,10,2020-06-28 09:15:00
89,2020.06.28,09:16:00,247500,248000,245990,246000,544,46847,10,2020-06-28 09:16:00
90,2020.06.28,09:17:00,246000,247200,246000,247000,573,59377,10,2020-06-28 09:17:00
91,2020.06.28,09:18:00,247000,247300,246500,247000,455,39095,10,2020-06-28 09:18:00
92,2020.06.28,09:19:00,246900,247000,246500,246900,531,46998,10,2020-06-28 09:19:00
93,2020.06.28,09:20:00,246900,247100,246800,247000,480,46074,10,2020-06-28 09:20:00
94,2020.06.28,09:21:00,247000,247500,247000,247500,488,53581,10,2020-06-28 09:21:00
95,2020.06.28,09:22:00,247300,247500,247000,247300,528,58303,10,2020-06-28 09:22:00
96,2020.06.28,09:23:00,247300,247990,247200,247500,461,39410,10,2020-06-28 09:23:00
97,2020.06.28,09:24:00,247500,248000,247250,247590,538,73348,10,2020-06-28 09:24:00
98,2020.06.28,09:25:00,247590,247990,247500,247810,365,37426,10,2020-06-28 09:25:00
99,2020.06.28,09:26:00,247900,248150,247800,248100,452,46912,10,2020-06-28 09:26:00
100,2020.06.28,09:27:00,248100,248400,248000,248400,398,38641,10,2020-06-28 09:27:00
101,2020.06.28,09:28:00,248300,248450,248200,248400,419,35213,10,2020-06-28 09:28:00
102,2020.06.28,09:29:00,248330,248800,248300,248440,541,53978,10,2020-06-28 09:29:00
103,2020.06.28,09:30:00,248440,248500,248390,248450,496,51155,10,2020-06-28 09:30:00
104,2020.06.28,09:31:00,248500,248800,248500,248700,360,40962,10,2020-06-28 09:31:00
105,2020.06.28,09:32:00,248600,248900,248550,248900,343,31112,10,2020-06-28 09:32:00
106,2020.06.28,09:33:00,248900,249200,248900,249000,465,50583,10,2020-06-28 09:33:00
107,2020.06.28,09:34:00,249000,249550,248970,249500,379,36522,10,2020-06-28 09:34:00
108,2020.06.28,09:35:00,249500,249800,249400,249600,359,37324,10,2020-06-28 09:35:00
109,2020.06.28,09:36:00,249700,249900,249560,249900,512,59416,10,2020-06-28 09:36:00
110,2020.06.28,09:37:00,249800,249900,249800,249850,598,62506,10,2020-06-28 09:37:00
111,2020.06.28,09:38:00,249850,249890,249800,249850,519,42551,10,2020-06-28 09:38:00
112,2020.06.28,09:39:00,249850,249900,249790,249890,512,53266,10,2020-06-28 09:39:00
113,2020.06.28,09:40:00,249850,249990,249800,249810,720,84560,10,2020-06-28 09:40:00
114,2020.06.28,09:41:00,249850,250000,249800,249800,528,52408,10,2020-06-28 09:41:00
115,2020.06.28,09:42:00,249810,250000,249800,249830,681,80154,10,2020-06-28 09:42:00
116,2020.06.28,09:43:00,249830,249890,249800,249840,447,42102,10,2020-06-28 09:43:00
117,2020.06.28,09:44:00,249800,249890,249800,249840,457,56865,10,2020-06-28 09:44:00
118,2020.06.28,09:45:00,249850,249890,249800,249850,336,31475,10,2020-06-28 09:45:00
119,2020.06.28,09:46:00,249840,249880,249800,249820,452,43931,10,2020-06-28 09:46:00
120,2020.06.28,09:47:00,249820,249850,249800,249800,557,52475,10,2020-06-28 09:47:00
121,2020.06.28,09:48:00,249800,249820,249750,249760,477,45038,10,2020-06-28 09:48:00
122,2020.06.28,09:49:00,249760,249800,249750,249750,455,61839,10,2020-06-28 09:49:00
123,2020.06.28,09:50:00,249750,249770,249700,249700,438,38552,10,2020-06-28 09:50:00
124,2020.06.28,09:51:00,249700,249750,248910,248910,539,62841,10,2020-06-28 09:51:00
125,2020.06.28,09:52:00,248910,248960,248480,248480,359,34626,10,2020-06-28 09:52:00
126,2020.06.28,09:53:00,248500,248550,248150,248150,351,31916,10,2020-06-28 09:53:00
127,2020.06.28,09:54:00,248150,248300,247800,247800,752,97344,10,2020-06-28 09:54:00
128,2020.06.28,09:55:00,247800,247900,247310,247400,345,44756,10,2020-06-28 09:55:00
129,2020.06.28,09:56:00,247400,247500,246600,246600,517,78474,10,2020-06-28 09:56:00
130,2020.06.28,09:57:00,246880,246950,245000,245000,541,73678,10,2020-06-28 09:57:00
131,2020.06.28,09:58:00,245000,245200,243000,243000,392,36893,10,2020-06-28 09:58:00
132,2020.06.28,09:59:00,243000,243500,241000,241000,490,55350,10,2020-06-28 09:59:00
133,2020.06.28,10:00:00,241000,241740,240570,240600,521,71445,10,2020-06-28 10:00:00
134,2020.06.28,10:01:00,240570,240600,240250,240250,562,48642,10,2020-06-28 10:01:00
135,2020.06.28,10:02:00,240250,240300,240210,240210,678,62960,10,2020-06-28 10:02:00
136,2020.06.28,10:03:00,240210,240220,240160,240160,745,71115,10,2020-06-28 10:03:00
137,2020.06.28,10:04:00,240210,240220,240000,240000,503,49448,10,2020-06-28 10:04:00
138,2020.06.28,10:05:00,240000,240120,235000,235000,384,41781,10,2020-06-28 10:05:00
139,2020.06.28,10:06:00,235000,235100,233420,233420,392,54071,10,2020-06-28 10:06:00
140,2020.06.28,10:07:00,234200,235010,233420,235000,388,54237,10,2020-06-28 10:07:00
141,2020.06.28,10:08:00,235010,238990,235000,236100,263,30478,10,2020-06-28 10:08:00
142,2020.06.28,10:09:00,236100,240140,236000,240110,331,42839,10,2020-06-28 10:09:00
143,2020.06.28,10:10:00,240110,240230,240110,240220,309,35985,10,2020-06-28 10:10:00
144,2020.06.28,10:11:00,240220,240600,240210,240540,289,31385,10,2020-06-28 10:11:00
145,2020.06.28,10:12:00,240540,240610,240500,240550,283,25591,10,2020-06-28 10:12:00
146,2020.06.28,10:13:00,240510,240600,240240,240240,287,32419,10,2020-06-28 10:13:00
147,2020.06.28,10:14:00,240250,240540,240240,240500,233,33349,10,2020-06-28 10:14:00
148,2020.06.28,10:15:00,240500,240540,240250,240450,206,20382,10,2020-06-28 10:15:00
149,2020.06.28,10:16:00,240260,240500,240250,240250,235,24695,10,2020-06-28 10:16:00
150,2020.06.28,10:17:00,240250,240400,240250,240260,207,21332,10,2020-06-28 10:17:00
151,2020.06.28,10:18:00,240250,240540,240250,240250,279,48580,10,2020-06-28 10:18:00
152,2020.06.28,10:19:00,240300,240500,240230,240250,312,44539,10,2020-06-28 10:19:00
153,2020.06.28,10:20:00,240250,242500,240230,240260,399,50765,10,2020-06-28 10:20:00
154,2020.06.28,10:21:00,240260,240490,240230,240250,191,32818,10,2020-06-28 10:21:00
155,2020.06.28,10:22:00,240260,240300,240240,240240,239,29297,10,2020-06-28 10:22:00
156,2020.06.28,10:23:00,240240,240300,240240,240270,282,31991,10,2020-06-28 10:23:00
157,2020.06.28,10:24:00,240290,240590,240250,240500,220,33085,10,2020-06-28 10:24:00
158,2020.06.28,10:25:00,240500,242600,240300,240500,237,24187,80,2020-06-28 10:25:00
159,2020.06.28,10:26:00,240500,243000,240400,243000,197,21461,10,2020-06-28 10:26:00
160,2020.06.28,10:27:00,242900,244350,242500,244000,191,22691,50,2020-06-28 10:27:00
161,2020.06.28,10:28:00,244000,245220,244000,245220,316,58315,10,2020-06-28 10:28:00
162,2020.06.28,10:29:00,245220,246010,245100,245970,226,27168,10,2020-06-28 10:29:00
163,2020.06.28,10:30:00,245970,246970,245700,246480,295,39435,10,2020-06-28 10:30:00
164,2020.06.28,10:31:00,246460,247400,246460,247400,223,51104,10,2020-06-28 10:31:00
165,2020.06.28,10:32:00,247250,247650,247130,247500,250,32583,10,2020-06-28 10:32:00
166,2020.06.28,10:33:00,247500,247710,247500,247700,191,27290,10,2020-06-28 10:33:00
167,2020.06.28,10:34:00,247700,248000,247700,247720,258,68278,10,2020-06-28 10:34:00
168,2020.06.28,10:35:00,247990,248500,247710,248410,262,31053,10,2020-06-28 10:35:00
169,2020.06.28,10:36:00,248410,248590,248400,248490,208,17280,10,2020-06-28 10:36:00
170,2020.06.28,10:37:00,248590,248720,248430,248720,199,19434,10,2020-06-28 10:37:00
171,2020.06.28,10:38:00,248720,248990,248700,248750,195,22939,10,2020-06-28 10:38:00
172,2020.06.28,10:39:00,248720,249500,248720,249100,290,39973,10,2020-06-28 10:39:00
173,2020.06.28,10:40:00,249000,249550,249000,249540,215,28694,10,2020-06-28 10:40:00
174,2020.06.28,10:41:00,249540,249710,249540,249650,200,23359,10,2020-06-28 10:41:00
175,2020.06.28,10:42:00,249650,249770,249650,249760,209,23878,10,2020-06-28 10:42:00
176,2020.06.28,10:43:00,249760,249800,249760,249790,289,29575,10,2020-06-28 10:43:00
177,2020.06.28,10:44:00,249790,249810,249770,249810,285,30259,10,2020-06-28 10:44:00
178,2020.06.28,10:45:00,249800,249910,249800,249910,389,49525,10,2020-06-28 10:45:00
179,2020.06.28,10:46:00,249900,249980,249850,249980,236,21423,10,2020-06-28 10:46:00
180,2020.06.28,10:47:00,249980,250000,249920,249950,1299,191847,10,2020-06-28 10:47:00
181,2020.06.28,10:48:00,249950,250000,249930,250000,325,32835,10,2020-06-28 10:48:00
182,2020.06.28,10:49:00,249990,250000,249990,250000,572,76135,10,2020-06-28 10:49:00
183,2020.06.28,10:50:00,249990,250200,249980,250100,285,32864,10,2020-06-28 10:50:00
184,2020.06.28,10:51:00,250100,250750,250060,250600,138,14334,10,2020-06-28 10:51:00
185,2020.06.28,10:52:00,250600,251500,250600,251400,221,22592,10,2020-06-28 10:52:00
186,2020.06.28,10:53:00,251500,252500,251400,252500,215,23647,10,2020-06-28 10:53:00
187,2020.06.28,10:54:00,252500,254780,252300,254000,210,22788,90,2020-06-28 10:54:00
188,2020.06.28,10:55:00,254000,256100,254000,256000,461,51036,10,2020-06-28 10:55:00
189,2020.06.28,10:56:00,255900,259000,255900,258010,247,25762,10,2020-06-28 10:56:00
190,2020.06.28,10:57:00,258460,259900,258000,259550,331,33605,10,2020-06-28 10:57:00
191,2020.06.28,10:58:00,259880,262000,259550,261000,602,87674,10,2020-06-28 10:58:00
192,2020.06.28,10:59:00,261000,264990,261000,263000,292,58485,10,2020-06-28 10:59:00
193,2020.06.28,11:00:00,264990,270000,263000,269860,399,49196,10,2020-06-28 11:00:00
194,2020.06.28,11:01:00,269860,278500,269000,277500,635,100738,10,2020-06-28 11:01:00
195,2020.06.28,11:02:00,277500,280000,275000,279000,322,39909,0,2020-06-28 11:02:00
196,2020.06.28,11:47:00,276900,276900,275550,276000,4017,715933,0,2020-06-28 11:47:00
197,2020.06.28,11:48:00,276000,276000,253410,253410,644,91173,10,2020-06-28 11:48:00
198,2020.06.28,11:49:00,253410,254990,250300,251700,555,96332,10,2020-06-28 11:49:00
199,2020.06.28,11:50:00,251700,260100,251700,260000,432,127636,80,2020-06-28 11:50:00
200,2020.06.28,11:51:00,260100,270000,260000,269000,441,97813,10,2020-06-28 11:51:00
201,2020.06.28,11:52:00,269970,270000,258400,260010,703,351327,10,2020-06-28 11:52:00
202,2020.06.28,11:53:00,267000,267900,260100,263000,383,62398,10,2020-06-28 11:53:00
203,2020.06.28,11:54:00,263000,265000,262100,264500,468,61355,10,2020-06-28 11:54:00
204,2020.06.28,11:55:00,264500,264980,264000,264800,454,52832,10,2020-06-28 11:55:00
205,2020.06.28,11:56:00,264800,264900,264700,264900,482,55473,10,2020-06-28 11:56:00
206,2020.06.28,11:57:00,264850,264900,264800,264800,542,69412,10,2020-06-28 11:57:00
207,2020.06.28,11:58:00,264830,264850,264000,264700,555,76608,10,2020-06-28 11:58:00
208,2020.06.28,11:59:00,264700,264790,261000,261000,401,54850,10,2020-06-28 11:59:00
209,2020.06.28,12:00:00,261900,261900,259520,260000,589,117256,10,2020-06-28 12:00:00
210,2020.06.28,12:01:00,260000,260000,255000,255500,435,44458,20,2020-06-28 12:01:00
211,2020.06.28,12:02:00,255500,255500,254500,254900,584,64119,10,2020-06-28 12:02:00
212,2020.06.28,12:03:00,255000,260000,254900,258000,509,63178,10,2020-06-28 12:03:00
213,2020.06.28,12:04:00,260000,261000,258000,261000,467,51312,10,2020-06-28 12:04:00
214,2020.06.28,12:05:00,260900,262000,260850,261000,385,36898,10,2020-06-28 12:05:00
215,2020.06.28,12:06:00,261010,261500,261000,261400,461,44308,10,2020-06-28 12:06:00
216,2020.06.28,12:07:00,261400,261500,260900,261000,528,76310,10,2020-06-28 12:07:00
217,2020.06.28,12:08:00,261000,261000,260010,260500,436,51660,10,2020-06-28 12:08:00
218,2020.06.28,12:09:00,260500,260900,260010,260030,360,38388,10,2020-06-28 12:09:00
219,2020.06.28,12:10:00,260030,260500,260000,260020,380,39657,10,2020-06-28 12:10:00
220,2020.06.28,12:11:00,260020,260290,260010,260020,372,38105,10,2020-06-28 12:11:00
221,2020.06.28,12:12:00,260030,260100,260010,260050,445,65868,10,2020-06-28 12:12:00
222,2020.06.28,12:13:00,260050,260100,260010,260050,363,35645,10,2020-06-28 12:13:00
223,2020.06.28,12:14:00,260030,260100,260010,260100,503,63087,10,2020-06-28 12:14:00
224,2020.06.28,12:15:00,260050,260110,260030,260100,359,42763,10,2020-06-28 12:15:00
225,2020.06.28,12:16:00,260100,260290,260090,260150,381,37991,10,2020-06-28 12:16:00
226,2020.06.28,12:17:00,260150,260300,260110,260270,335,32735,10,2020-06-28 12:17:00
227,2020.06.28,12:18:00,260270,260380,260250,260380,389,38270,10,2020-06-28 12:18:00
228,2020.06.28,12:19:00,260350,260500,260280,260410,370,33772,10,2020-06-28 12:19:00
229,2020.06.28,12:20:00,260410,260700,260380,260600,460,50453,10,2020-06-28 12:20:00
230,2020.06.28,12:21:00,260600,261000,260550,260790,430,45906,10,2020-06-28 12:21:00
231,2020.06.28,12:22:00,260790,261020,260790,261000,499,46274,10,2020-06-28 12:22:00
232,2020.06.28,12:23:00,261000,261390,260900,261200,431,48650,10,2020-06-28 12:23:00
233,2020.06.28,12:24:00,261200,261800,261200,261500,406,46138,10,2020-06-28 12:24:00
234,2020.06.28,12:25:00,261500,262500,261500,262200,408,43695,10,2020-06-28 12:25:00
235,2020.06.28,12:26:00,262200,263600,262000,263000,427,42714,10,2020-06-28 12:26:00
236,2020.06.28,12:27:00,263600,264650,263000,264500,464,49681,10,2020-06-28 12:27:00
237,2020.06.28,12:28:00,264500,264700,264000,264690,523,74610,10,2020-06-28 12:28:00
238,2020.06.28,12:29:00,264650,264700,264500,264650,745,92266,0,2020-06-28 12:29:00
239,2020.06.29,09:07:00,270000,270100,270000,270000,3261,473041,30,2020-06-29 09:07:00
240,2020.06.29,09:08:00,270000,270150,270000,270000,123,12122,50,2020-06-29 09:08:00
241,2020.06.29,09:09:00,270100,270150,270000,270100,49,5338,50,2020-06-29 09:09:00
242,2020.06.29,09:10:00,270150,270500,270100,270100,130,34672,50,2020-06-29 09:10:00
243,2020.06.29,09:11:00,270100,270370,270000,270150,210,30338,50,2020-06-29 09:11:00
244,2020.06.29,09:12:00,270150,270900,270010,270150,478,93224,40,2020-06-29 09:12:00
245,2020.06.29,09:13:00,270150,271000,270010,270100,320,38009,40,2020-06-29 09:13:00
246,2020.06.29,09:14:00,270150,271000,27000,270100,289,42810,50,2020-06-29 09:14:00
247,2020.06.29,09:15:00,270100,507980,270010,270500,263,26027,50,2020-06-29 09:15:00
248,2020.06.29,09:16:00,270500,270550,270150,270500,41,4950,0,2020-06-29 09:16:00
249,2020.06.29,09:23:00,270100,270150,270100,270150,1487,286447,0,2020-06-29 09:23:00
250,2020.06.29,09:24:00,270150,270150,270000,270150,482,53469,30,2020-06-29 09:24:00
251,2020.06.29,09:25:00,270150,270160,270100,270150,423,36241,10,2020-06-29 09:25:00
252,2020.06.29,09:26:00,270150,270150,270100,270150,295,24730,10,2020-06-29 09:26:00
253,2020.06.29,09:27:00,270110,270150,270100,270150,201,20936,10,2020-06-29 09:27:00
254,2020.06.29,09:28:00,270150,270150,270100,270150,367,33204,20,2020-06-29 09:28:00
255,2020.06.29,09:29:00,270100,270150,270000,270020,439,46371,10,2020-06-29 09:29:00
256,2020.06.29,09:30:00,270020,270150,27010,270100,373,39860,10,2020-06-29 09:30:00
257,2020.06.29,09:31:00,270100,270150,27500,270110,337,46416,10,2020-06-29 09:31:00
258,2020.06.29,09:32:00,270100,270150,24600,270000,451,53454,10,2020-06-29 09:32:00
259,2020.06.29,09:33:00,270010,270550,270000,270090,291,26628,10,2020-06-29 09:33:00
260,2020.06.29,09:34:00,270090,270100,270000,270000,309,48542,10,2020-06-29 09:34:00
261,2020.06.29,09:35:00,270090,270200,270000,270090,609,58747,10,2020-06-29 09:35:00
